0.01,0.99,	
0.1,0.9,
0.01,0.99,
0.01,0.99,
0.1,0.9,
0.01,0.99,
0.01,0.99,
0.01,0.99,
0.01,0.99,
0.01,0.99,
0.01,0.99,
0.01,0.99,
0.01,0.99,
0.01,0.99,
0.01,0.99,
0.01,0.99,
0.01,0.99,
0.01,0.99,
0.01,0.99,
0.01,0.99,
0.01,0.99,
0.01,0.99,
0.01,0.99,
0.01,0.99,
0.01,0.99,
0.01,0.99,
0.01,0.99,
0.01,0.99,
0.01,0.99,
0.01,0.99,
0.01,0.99,
0.01,0.99,
0.2,0.8,
0.01,0.99,
0.01,0.99,
0.01,0.99,
0.01,0.99,
0.01,0.99,
0.01,0.99,
0.01,0.99,
0.01,0.99,
0.01,0.99,
0.01,0.99,
0.01,0.99,
0.01,0.99,
0.01,0.99,
0.01,0.99,
0.01,0.99,
0.01,0.99,
0.01,0.99,
0.01,0.99,
0.01,0.99,
0.01,0.99,
0.01,0.99,
0.01,0.99,
0.01,0.99,
0.01,0.99,
0.01,0.99,
0.01,0.99,
0.01,0.99,
0.01,0.99,
0.01,0.99,
0.01,0.99,
0.01,0.99
